HorseName,RaceID,FinishPosition,Distance,Surface_Dirt,Surface_Turf,AvgPastFinishPosition,WinRate,DistanceSuitability,JockeyWinRate,FieldStrength,SurfaceWinRate
towing,CD-05-26-23-R02,1,0.26666666666666666,True,False,1.8,0.2,0.8,0.17307692307692307,4.5200000000000005,0.2
aspen club,CD-05-26-23-R02,3,0.26666666666666666,True,False,4.8,0.2,0.7,0.175,4.5200000000000005,0.2
east of india,CD-05-26-23-R02,5,0.26666666666666666,True,False,4.8,0.0,1.0,0.1388888888888889,4.5200000000000005,0.0
sharp tune,CD-05-26-23-R03,1,0.06666666666666667,True,False,0.0,0.0,5.0,0.20930232558139536,1.625,0.0
what's crackin,CD-05-26-23-R03,3,0.06666666666666667,True,False,0.0,0.0,5.0,0.05555555555555555,1.625,0.0
hockey,CD-05-26-23-R03,8,0.06666666666666667,True,False,0.0,0.0,5.0,0.15789473684210525,1.625,0.0
intermittent fast,CD-05-26-23-R03,4,0.06666666666666667,True,False,5.0,0.0,4.1,0.18045112781954886,1.625,0.0
krickle,CD-05-26-23-R03,6,0.06666666666666667,True,False,3.0,0.0,3.2,0.0,1.625,0.0
risky spirit,CD-05-26-23-R03,7,0.06666666666666667,True,False,0.0,0.0,5.0,0.25,1.625,0.0
crystal symphony,CD-05-26-23-R03,5,0.06666666666666667,True,False,0.0,0.0,5.0,0.06896551724137931,1.625,0.0
foolish front fifi,CD-05-26-23-R03,2,0.06666666666666667,True,False,5.0,0.0,3.2,0.0,1.625,0.0
champagne affair,CD-05-26-23-R04,4,0.3333333333333333,True,False,3.4,0.0,0.9,0.12,4.279999999999999,0.0
blue grass anna,CD-05-26-23-R04,3,0.3333333333333333,True,False,2.2,0.4,1.3,0.1388888888888889,4.279999999999999,0.4
supertaleofhoudini,CD-05-26-23-R04,2,0.3333333333333333,True,False,5.0,0.2,0.8,0.17307692307692307,4.279999999999999,0.2
judy's way,CD-05-26-23-R04,1,0.3333333333333333,True,False,5.6,0.0,1.5,0.18045112781954886,4.279999999999999,0.0
high speed,CD-05-26-23-R04,5,0.3333333333333333,True,False,5.2,0.0,0.9,0.08771929824561403,4.279999999999999,0.0
kunshan bridge,CD-05-26-23-R05,3,0.6,True,False,3.6,0.2,2.0,0.16326530612244897,3.533333333333333,0.2
improbable story,CD-05-26-23-R05,6,0.6,True,False,3.4,0.2,1.5,0.0,3.533333333333333,0.2
what a country,CD-05-26-23-R05,2,0.6,True,False,2.2,0.4,0.6,0.18045112781954886,3.533333333333333,0.4
my bariley,CD-05-26-23-R05,4,0.6,True,False,4.0,0.0,0.5,0.07317073170731707,3.533333333333333,0.0
maximum impact,CD-05-26-23-R05,1,0.6,True,False,3.0,0.2,0.7,0.18045112781954886,3.533333333333333,0.2
silver dust,CD-05-26-23-R05,5,0.6,True,False,5.0,0.0,0.6,0.08771929824561403,3.533333333333333,0.0
tollgate canyon,CD-05-26-23-R06,7,0.4666666666666667,True,False,11.0,0.0,5.1,0.18045112781954886,4.923809523809524,0.0
jor el,CD-05-26-23-R06,6,0.4666666666666667,True,False,0.0,0.0,8.0,0.1,4.923809523809524,0.0
cote d'ivoire,CD-05-26-23-R06,5,0.4666666666666667,True,False,6.666666666666667,0.0,4.0,0.0,4.923809523809524,0.0
absolute courage,CD-05-26-23-R06,3,0.4666666666666667,True,False,4.8,0.0,0.4,0.16326530612244897,4.923809523809524,0.0
off the cuff,CD-05-26-23-R06,4,0.4666666666666667,True,False,4.0,0.0,0.2,0.13333333333333333,4.923809523809524,0.0
crossing,CD-05-26-23-R06,2,0.4666666666666667,True,False,8.0,0.0,2.4,0.09615384615384616,4.923809523809524,0.0
i run,CD-05-26-23-R06,1,0.4666666666666667,True,False,0.0,0.0,8.0,0.1875,4.923809523809524,0.0
all eyes west,CD-05-26-23-R07,5,0.2,True,False,3.8,0.0,0.5,0.06896551724137931,3.971428571428571,0.0
fitzpatrick,CD-05-26-23-R07,2,0.2,True,False,3.8,0.0,0.2,0.16326530612244897,3.971428571428571,0.0
devil's tower,CD-05-26-23-R07,4,0.2,True,False,2.6,0.6,0.1,0.05555555555555555,3.971428571428571,0.6
gulfstream way,CD-05-26-23-R07,3,0.2,True,False,4.4,0.2,1.7,0.09615384615384616,3.971428571428571,0.2
legal deal,CD-05-26-23-R07,6,0.2,True,False,3.6,0.0,0.5,0.18045112781954886,3.971428571428571,0.0
lost in limbo,CD-05-26-23-R07,7,0.2,True,False,4.0,0.0,0.1,0.07317073170731707,3.971428571428571,0.0
emerald express,CD-05-26-23-R07,1,0.2,True,False,5.6,0.0,0.8,0.08771929824561403,3.971428571428571,0.0
just might,CD-05-26-23-R08,3,0.13333333333333333,False,True,5.2,0.0,0.1,0.0,3.88,0.0
bound for nowhere,CD-05-26-23-R08,4,0.13333333333333333,False,True,2.2,0.4,0.2,0.041666666666666664,3.88,0.4
smokin' jay,CD-05-26-23-R08,2,0.13333333333333333,False,True,5.2,0.2,0.2,0.16326530612244897,3.88,0.2
surveillance,CD-05-26-23-R08,5,0.13333333333333333,False,True,2.6,0.4,0.3,0.06521739130434782,3.88,0.0
bad beat brian,CD-05-26-23-R08,1,0.13333333333333333,False,True,4.2,0.0,0.5,0.25,3.88,0.0
he's got this,CD-05-26-23-R09,1,0.5333333333333333,True,False,2.6,0.0,0.1,0.18045112781954886,4.3428571428571425,0.0
li mu bai ire,CD-05-26-23-R09,7,0.5333333333333333,True,False,4.6,0.0,0.9,0.15384615384615385,4.3428571428571425,0.0
long crow,CD-05-26-23-R09,2,0.5333333333333333,True,False,5.4,0.0,0.3,0.16326530612244897,4.3428571428571425,0.0
longshadow,CD-05-26-23-R09,4,0.5333333333333333,True,False,5.6,0.0,2.0,0.06896551724137931,4.3428571428571425,0.0
job security,CD-05-26-23-R09,3,0.5333333333333333,True,False,6.4,0.0,1.0,0.09615384615384616,4.3428571428571425,0.0
fieldstone,CD-05-26-23-R09,6,0.5333333333333333,True,False,2.4,0.2,0.2,0.07317073170731707,4.3428571428571425,0.2
millard's smile,CD-05-26-23-R09,5,0.5333333333333333,True,False,3.4,0.0,0.8,0.125,4.3428571428571425,0.0
music amore,CD-05-27-23-R01,3,0.5333333333333333,True,False,5.4,0.2,0.7,0.0,5.4399999999999995,0.2
guana cay,CD-05-27-23-R01,1,0.5333333333333333,True,False,6.6,0.0,0.6,0.06896551724137931,5.4399999999999995,0.0
kimberley dream,CD-05-27-23-R01,5,0.5333333333333333,True,False,7.0,0.0,0.4,0.0,5.4399999999999995,0.0
hashtag winner,CD-05-27-23-R01,4,0.5333333333333333,True,False,4.8,0.2,0.3,0.17307692307692307,5.4399999999999995,0.2
shezz koldazice,CD-05-27-23-R01,2,0.5333333333333333,True,False,3.4,0.2,0.6,0.16326530612244897,5.4399999999999995,0.2
bali dreamin,CD-05-27-23-R02,1,0.2,True,False,4.6,0.0,0.5,0.1,4.216666666666667,0.0
puglia,CD-05-27-23-R02,7,0.2,True,False,3.0,0.2,0.7,0.12,4.216666666666667,0.2
ship it,CD-05-27-23-R02,5,0.2,True,False,4.2,0.0,1.3,0.16326530612244897,4.216666666666667,0.0
social mandate,CD-05-27-23-R02,4,0.2,True,False,4.6,0.0,0.4,0.1875,4.216666666666667,0.0
magna massa,CD-05-27-23-R02,2,0.2,True,False,4.4,0.2,0.6,0.05555555555555555,4.216666666666667,0.2
monocacy,CD-05-27-23-R02,6,0.2,True,False,4.6,0.0,0.7,0.0,4.216666666666667,0.0
coexist,CD-05-27-23-R02,8,0.2,True,False,4.333333333333333,0.3333333333333333,2.9,0.18045112781954886,4.216666666666667,0.3333333333333333
ball gown,CD-05-27-23-R02,3,0.2,True,False,4.0,0.0,1.4,0.175,4.216666666666667,0.0
princess mitole,CD-05-27-23-R03,8,0.06666666666666667,True,False,0.0,0.0,5.0,0.18045112781954886,2.0,0.0
luxuriate,CD-05-27-23-R03,2,0.06666666666666667,True,False,0.0,0.0,5.0,0.09210526315789473,2.0,0.0
liam's message,CD-05-27-23-R03,3,0.06666666666666667,True,False,4.0,0.0,3.1,0.16326530612244897,2.0,0.0
noshugforpop,CD-05-27-23-R03,9,0.06666666666666667,True,False,0.0,0.0,5.0,0.1,2.0,0.0
lucky lesson,CD-05-27-23-R03,5,0.06666666666666667,True,False,3.0,0.0,4.1,0.18045112781954886,2.0,0.0
lou anna,CD-05-27-23-R03,4,0.06666666666666667,True,False,0.0,0.0,5.0,0.09615384615384616,2.0,0.0
easy red,CD-05-27-23-R03,1,0.06666666666666667,True,False,0.0,0.0,5.0,0.15789473684210525,2.0,0.0
anoria,CD-05-27-23-R03,6,0.06666666666666667,True,False,7.0,0.0,4.1,0.0,2.0,0.0
wreck it ruby,CD-05-27-23-R03,7,0.06666666666666667,True,False,4.0,0.0,4.0,0.0,2.0,0.0
fifty cent dollars,CD-05-27-23-R04,1,0.5333333333333333,True,False,2.6,0.2,0.5,0.125,2.9333333333333336,0.2
bear oak,CD-05-27-23-R04,3,0.5333333333333333,True,False,2.0,0.2,0.3,0.12,2.9333333333333336,0.2
just call ray,CD-05-27-23-R04,2,0.5333333333333333,True,False,4.2,0.4,1.0,0.08771929824561403,2.9333333333333336,0.4
souper munnings,CD-05-27-23-R05,6,0.13333333333333333,False,True,5.0,0.4,1.2,0.1875,3.425,0.4
love and money,CD-05-27-23-R05,5,0.13333333333333333,False,True,2.2,0.4,0.3,0.16326530612244897,3.425,0.4
sharp hero,CD-05-27-23-R05,7,0.13333333333333333,False,True,3.4,0.4,0.9,0.09615384615384616,3.425,0.0
bout time,CD-05-27-23-R05,3,0.13333333333333333,False,True,4.0,0.4,0.1,0.09210526315789473,3.425,0.4
happy soul,CD-05-27-23-R05,2,0.13333333333333333,False,True,2.8,0.0,0.6,0.03333333333333333,3.425,0.0
nota bene,CD-05-27-23-R05,4,0.13333333333333333,False,True,3.6,0.4,0.3,0.18045112781954886,3.425,0.4
get the candy,CD-05-27-23-R05,8,0.13333333333333333,False,True,4.2,0.4,0.3,0.07317073170731707,3.425,0.4
quaria comet,CD-05-27-23-R05,1,0.13333333333333333,False,True,2.2,0.4,0.5,0.16,3.425,0.0
jump into the fire,CD-05-27-23-R06,5,0.6,True,False,1.6,0.4,0.6,0.1,3.288888888888889,0.4
royal take charge,CD-05-27-23-R06,1,0.6,True,False,1.3333333333333333,0.6666666666666666,4.0,0.15789473684210525,3.288888888888889,0.6666666666666666
lisette,CD-05-27-23-R06,6,0.6,True,False,5.0,0.0,1.7,0.0,3.288888888888889,0.0
mambo kitten,CD-05-27-23-R06,4,0.6,True,False,3.8,0.4,1.7,0.03333333333333333,3.288888888888889,0.4
jungle juice ire,CD-05-27-23-R06,2,0.6,True,False,4.0,0.2,0.7,0.18045112781954886,3.288888888888889,0.2
music street,CD-05-27-23-R06,3,0.6,True,False,4.0,0.4,0.5,0.15,3.288888888888889,0.4
domina,CD-05-27-23-R07,6,0.5333333333333333,True,False,9.0,0.0,7.1,0.15384615384615385,5.325,0.0
her ladyship,CD-05-27-23-R07,1,0.5333333333333333,True,False,6.4,0.0,0.6,0.09210526315789473,5.325,0.0
lady samaritan,CD-05-27-23-R07,4,0.5333333333333333,True,False,5.0,0.0,5.4,0.16666666666666666,5.325,0.0
insensitive,CD-05-27-23-R07,3,0.5333333333333333,True,False,5.0,0.0,3.3,0.05555555555555555,5.325,0.0
toffee,CD-05-27-23-R07,7,0.5333333333333333,True,False,4.4,0.0,0.8,0.175,5.325,0.0
forever after all,CD-05-27-23-R07,2,0.5333333333333333,True,False,2.4,0.0,0.2,0.08771929824561403,5.325,0.0
lucky ana,CD-05-27-23-R07,8,0.5333333333333333,True,False,6.4,0.0,1.4,0.0,5.325,0.0
corsini,CD-05-27-23-R07,5,0.5333333333333333,True,False,4.0,0.0,4.2,0.16326530612244897,5.325,0.0
perfect flight,CD-05-27-23-R08,7,0.4666666666666667,True,False,4.8,0.2,0.8,0.07317073170731707,3.7714285714285714,0.2
three technique,CD-05-27-23-R08,1,0.4666666666666667,True,False,3.6,0.0,0.3,0.17307692307692307,3.7714285714285714,0.0
britain's kitten,CD-05-27-23-R08,3,0.4666666666666667,True,False,2.0,0.4,0.6,0.15,3.7714285714285714,0.4
major fed,CD-05-27-23-R08,4,0.4666666666666667,True,False,4.8,0.0,0.6,0.09210526315789473,3.7714285714285714,0.0
native thunder,CD-05-27-23-R08,6,0.4666666666666667,True,False,6.6,0.4,0.4,0.06896551724137931,3.7714285714285714,0.2
santos dumont,CD-05-27-23-R08,5,0.4666666666666667,True,False,2.6,0.4,0.5,0.125,3.7714285714285714,0.4
kupuna,CD-05-27-23-R08,2,0.4666666666666667,True,False,2.0,0.4,0.3,0.15789473684210525,3.7714285714285714,0.4
charriere,CD-05-27-23-R09,4,0.2,True,False,4.0,0.3333333333333333,2.9,0.06896551724137931,3.697916666666667,0.3333333333333333
alva starr,CD-05-27-23-R09,2,0.2,True,False,1.5,0.5,3.6,0.125,3.697916666666667,0.5
ervadean,CD-05-27-23-R09,3,0.2,True,False,4.5,0.5,3.7,0.15789473684210525,3.697916666666667,0.5
zapple,CD-05-27-23-R09,5,0.2,True,False,4.666666666666667,0.3333333333333333,2.7,0.16326530612244897,3.697916666666667,0.3333333333333333
bobbie sox,CD-05-27-23-R09,8,0.2,True,False,6.75,0.25,1.3,0.17307692307692307,3.697916666666667,0.25
fogo island,CD-05-27-23-R09,7,0.2,True,False,1.0,1.0,4.8,0.1388888888888889,3.697916666666667,1.0
jersey pearl,CD-05-27-23-R09,1,0.2,True,False,2.5,0.25,1.3,0.18045112781954886,3.697916666666667,0.25
tammy tap tap tap,CD-05-27-23-R09,6,0.2,True,False,4.666666666666667,0.3333333333333333,2.9,0.05555555555555555,3.697916666666667,0.3333333333333333
lady arsinoe,CD-05-27-23-R10,8,1.0,False,True,5.4,0.2,2.7,0.15,3.6666666666666665,0.2
quality star,CD-05-27-23-R10,7,1.0,False,True,2.6,0.4,2.6,0.16,3.6666666666666665,0.4
under one sky,CD-05-27-23-R10,5,1.0,False,True,2.6,0.4,3.8,0.1388888888888889,3.6666666666666665,0.0
sinfiltre,CD-05-27-23-R10,12,1.0,False,True,4.4,0.4,2.8,0.18045112781954886,3.6666666666666665,0.2
miss yearwood,CD-05-27-23-R10,1,1.0,False,True,4.0,0.4,1.7,0.19047619047619047,3.6666666666666665,0.4
exit soul,CD-05-27-23-R10,10,1.0,False,True,3.2,0.2,2.8,0.20930232558139536,3.6666666666666665,0.0
lovely princess,CD-05-27-23-R10,2,1.0,False,True,2.8,0.4,2.8,0.09210526315789473,3.6666666666666665,0.4
i'm so sorry,CD-05-27-23-R10,9,1.0,False,True,4.0,0.2,3.2,0.09615384615384616,3.6666666666666665,0.0
talbeyah ire,CD-05-27-23-R10,4,1.0,False,True,4.4,0.2,3.2,0.15384615384615385,3.6666666666666665,0.0
sparkle blue,CD-05-27-23-R10,3,1.0,False,True,2.6,0.4,3.0,0.16666666666666666,3.6666666666666665,0.4
implosion,CD-05-27-23-R10,11,1.0,False,True,5.0,0.0,3.3,0.15789473684210525,3.6666666666666665,0.0
viburnum,CD-05-27-23-R10,6,1.0,False,True,3.0,0.6,1.3,0.06896551724137931,3.6666666666666665,0.4
mullikin,CD-05-27-23-R11,1,0.26666666666666666,True,False,2.0,0.0,4.1,0.16326530612244897,2.4444444444444446,0.0
space,CD-05-27-23-R11,3,0.26666666666666666,True,False,3.5,0.0,4.2,0.18045112781954886,2.4444444444444446,0.0
cusp,CD-05-27-23-R11,2,0.26666666666666666,True,False,0.0,0.0,6.5,0.1388888888888889,2.4444444444444446,0.0
bayou spirit,CD-05-27-23-R11,9,0.26666666666666666,True,False,0.0,0.0,6.5,0.0,2.4444444444444446,0.0
pilote comete,CD-05-27-23-R11,4,0.26666666666666666,True,False,7.0,0.0,5.3,0.13333333333333333,2.4444444444444446,0.0
mafia,CD-05-27-23-R11,7,0.26666666666666666,True,False,0.0,0.0,6.5,0.12,2.4444444444444446,0.0
testimony time,CD-05-27-23-R11,6,0.26666666666666666,True,False,3.5,0.0,4.1,0.0,2.4444444444444446,0.0
de la calles,CD-05-27-23-R11,8,0.26666666666666666,True,False,6.0,0.0,5.2,0.09210526315789473,2.4444444444444446,0.0
paddington,CD-05-27-23-R11,5,0.26666666666666666,True,False,0.0,0.0,6.5,0.20930232558139536,2.4444444444444446,0.0
stanley market,CD-05-28-23-R01,4,0.3333333333333333,True,False,5.8,0.0,0.9,0.175,4.8,0.0
stopshoppingamy,CD-05-28-23-R01,3,0.3333333333333333,True,False,3.4,0.0,1.1,0.15789473684210525,4.8,0.0
la tourista,CD-05-28-23-R01,1,0.3333333333333333,True,False,4.8,0.2,1.5,0.05555555555555555,4.8,0.2
duplicitous,CD-05-28-23-R01,6,0.3333333333333333,True,False,6.6,0.0,0.9,0.06896551724137931,4.8,0.0
miss moon pie,CD-05-28-23-R01,5,0.3333333333333333,True,False,6.2,0.2,1.0,0.03333333333333333,4.8,0.2
owen's pleasure,CD-05-28-23-R01,2,0.3333333333333333,True,False,2.0,0.4,1.1,0.09615384615384616,4.8,0.4
princely,CD-05-28-23-R02,4,0.5333333333333333,True,False,4.2,0.2,0.8,0.15384615384615385,5.05625,0.2
american icon,CD-05-28-23-R02,8,0.5333333333333333,True,False,7.4,0.0,1.6,0.0,5.05625,0.0
o p firecracker,CD-05-28-23-R02,6,0.5333333333333333,True,False,6.4,0.0,0.8,0.20930232558139536,5.05625,0.0
apollo rising,CD-05-28-23-R02,2,0.5333333333333333,True,False,4.0,0.0,4.2,0.17307692307692307,5.05625,0.0
constitutional law,CD-05-28-23-R02,3,0.5333333333333333,True,False,3.8,0.0,2.1,0.16326530612244897,5.05625,0.0
dog red,CD-05-28-23-R02,1,0.5333333333333333,True,False,4.0,0.25,3.2,0.18045112781954886,5.05625,0.25
chileno,CD-05-28-23-R02,5,0.5333333333333333,True,False,5.4,0.0,0.1,0.07317073170731707,5.05625,0.0
neighbor,CD-05-28-23-R02,7,0.5333333333333333,True,False,5.25,0.25,1.8,0.09210526315789473,5.05625,0.25
accident,CD-05-28-23-R03,8,0.6,False,True,5.2,0.0,1.4,0.03333333333333333,5.6375,0.0
surface to air,CD-05-28-23-R03,3,0.6,False,True,5.5,0.0,3.7,0.05555555555555555,5.6375,0.0
berrettini,CD-05-28-23-R03,4,0.6,False,True,4.5,0.0,6.0,0.16,5.6375,0.0
curlins incharge,CD-05-28-23-R03,6,0.6,False,True,5.4,0.0,0.8,0.175,5.6375,0.0
soybean man,CD-05-28-23-R03,2,0.6,False,True,3.5,0.0,3.3,0.16326530612244897,5.6375,0.0
lincoln highway,CD-05-28-23-R03,1,0.6,False,True,5.0,0.0,7.2,0.17307692307692307,5.6375,0.0
qaader,CD-05-28-23-R03,7,0.6,False,True,7.0,0.0,0.7,0.18045112781954886,5.6375,0.0
archie the giza,CD-05-28-23-R03,5,0.6,False,True,9.0,0.0,7.3,0.20930232558139536,5.6375,0.0
gold luck,CD-05-28-23-R04,2,0.3333333333333333,True,False,4.0,0.2,0.9,0.1388888888888889,4.566666666666666,0.2
idratherbeblessed,CD-05-28-23-R04,3,0.3333333333333333,True,False,2.2,0.4,1.1,0.125,4.566666666666666,0.4
humor me now,CD-05-28-23-R04,5,0.3333333333333333,True,False,4.5,0.5,4.7,0.0,4.566666666666666,0.5
mama's gold,CD-05-28-23-R04,4,0.3333333333333333,True,False,5.8,0.2,0.8,0.16326530612244897,4.566666666666666,0.2
eddie m,CD-05-28-23-R04,1,0.3333333333333333,True,False,6.333333333333333,0.3333333333333333,3.2,0.18045112781954886,4.566666666666666,0.3333333333333333
mo town mayhem,CD-05-28-23-R05,1,0.26666666666666666,True,False,5.0,0.0,5.5,0.15,3.1875,0.0
under advisement,CD-05-28-23-R05,6,0.26666666666666666,True,False,2.0,0.0,5.2,0.16326530612244897,3.1875,0.0
call again,CD-05-28-23-R05,7,0.26666666666666666,True,False,0.0,0.0,6.5,0.18045112781954886,3.1875,0.0
fast n happy,CD-05-28-23-R05,4,0.26666666666666666,True,False,3.0,0.0,3.0,0.16,3.1875,0.0
happy am i,CD-05-28-23-R05,5,0.26666666666666666,True,False,10.0,0.0,5.3,0.15789473684210525,3.1875,0.0
uncorked,CD-05-28-23-R05,8,0.26666666666666666,True,False,5.5,0.0,4.3,0.13333333333333333,3.1875,0.0
absinthe,CD-05-28-23-R05,3,0.26666666666666666,True,False,0.0,0.0,6.5,0.07317073170731707,3.1875,0.0
pumpkin scone,CD-05-28-23-R05,2,0.26666666666666666,True,False,0.0,0.0,6.5,0.20930232558139536,3.1875,0.0
laura's charm,CD-05-28-23-R06,6,0.13333333333333333,False,True,5.4,0.2,2.5,0.16,3.9555555555555557,0.2
linguistic,CD-05-28-23-R06,2,0.13333333333333333,False,True,2.8,0.2,0.5,0.16326530612244897,3.9555555555555557,0.0
quick munny,CD-05-28-23-R06,9,0.13333333333333333,False,True,3.8,0.4,0.2,0.15789473684210525,3.9555555555555557,0.2
atlantic strike,CD-05-28-23-R06,7,0.13333333333333333,False,True,2.6,0.6,0.5,0.13333333333333333,3.9555555555555557,0.0
frozen solid,CD-05-28-23-R06,4,0.13333333333333333,False,True,3.2,0.4,0.6,0.1875,3.9555555555555557,0.4
sunday grace,CD-05-28-23-R06,12,0.13333333333333333,False,True,6.8,0.2,0.4,0.0,3.9555555555555557,0.0
boudoir burlesque,CD-05-28-23-R06,5,0.13333333333333333,False,True,3.2,0.2,0.6,0.18045112781954886,3.9555555555555557,0.0
madrilena arg,CD-05-28-23-R06,8,0.13333333333333333,False,True,4.6,0.0,0.5,0.1388888888888889,3.9555555555555557,0.0
margie's kitchen,CD-05-28-23-R06,10,0.13333333333333333,False,True,4.8,0.2,0.0,0.0,3.9555555555555557,0.2
awesome lawson,CD-05-28-23-R06,11,0.13333333333333333,False,True,6.0,0.0,0.2,0.0,3.9555555555555557,0.0
kaufymaker,CD-05-28-23-R06,1,0.13333333333333333,False,True,2.6,0.2,0.3,0.18045112781954886,3.9555555555555557,0.2
daring do,CD-05-28-23-R06,3,0.13333333333333333,False,True,1.6666666666666667,0.6666666666666666,2.5,0.03333333333333333,3.9555555555555557,0.3333333333333333
zambezi,CD-05-28-23-R07,2,0.2,True,False,2.0,0.5,3.6,0.16326530612244897,2.9,0.5
bohemian bo,CD-05-28-23-R07,4,0.2,True,False,1.5,0.5,1.5,0.15384615384615385,2.9,0.5
lark's mischief,CD-05-28-23-R07,6,0.2,True,False,2.6,0.2,0.2,0.0,2.9,0.2
midnight taxes,CD-05-28-23-R07,3,0.2,True,False,3.0,0.2,0.0,0.125,2.9,0.2
deer district,CD-05-28-23-R07,1,0.2,True,False,2.6,0.0,1.4,0.175,2.9,0.0
storm daddy,CD-05-28-23-R07,7,0.2,True,False,5.6,0.4,0.9,0.0,2.9,0.4
stud lovin,CD-05-28-23-R07,5,0.2,True,False,3.0,0.3333333333333333,2.7,0.18045112781954886,2.9,0.3333333333333333
floki's flight,CD-05-28-23-R08,1,0.4666666666666667,True,False,2.6,0.6,0.9,0.175,3.4125,0.6
highway robber,CD-05-28-23-R08,4,0.4666666666666667,True,False,3.5,0.5,5.3,0.16666666666666666,3.4125,0.5
miacomet,CD-05-28-23-R08,8,0.4666666666666667,True,False,2.8,0.2,0.5,0.16326530612244897,3.4125,0.2
york tavern,CD-05-28-23-R08,5,0.4666666666666667,True,False,4.0,0.2,0.3,0.07317073170731707,3.4125,0.2
cousin larry,CD-05-28-23-R08,7,0.4666666666666667,True,False,5.2,0.2,0.8,0.0,3.4125,0.2
graphic detail,CD-05-28-23-R08,2,0.4666666666666667,True,False,2.6,0.0,0.7,0.1388888888888889,3.4125,0.0
debate,CD-05-28-23-R08,6,0.4666666666666667,True,False,3.6,0.2,0.5,0.09210526315789473,3.4125,0.2
bad to the bones,CD-05-28-23-R08,3,0.4666666666666667,True,False,3.0,0.2,0.5,0.18045112781954886,3.4125,0.2
fireball fun,CD-05-28-23-R09,9,0.6,False,True,7.0,0.0,7.4,0.08771929824561403,4.886666666666667,0.0
king curlin,CD-05-28-23-R09,1,0.6,False,True,3.8,0.0,0.7,0.25,4.886666666666667,0.0
american only,CD-05-28-23-R09,6,0.6,False,True,8.0,0.0,7.4,0.15,4.886666666666667,0.0
oscargot,CD-05-28-23-R09,7,0.6,False,True,0.0,0.0,9.0,0.1875,4.886666666666667,0.0
quality chic,CD-05-28-23-R09,4,0.6,False,True,3.4,0.0,0.6,0.09210526315789473,4.886666666666667,0.0
qualified,CD-05-28-23-R09,3,0.6,False,True,4.666666666666667,0.0,4.0,0.0,4.886666666666667,0.0
decanted,CD-05-28-23-R09,8,0.6,False,True,6.0,0.0,0.6,0.18045112781954886,4.886666666666667,0.0
self rule,CD-05-28-23-R09,5,0.6,False,True,6.0,0.0,0.9,0.0,4.886666666666667,0.0
runningforjoy,CD-05-28-23-R09,10,0.6,False,True,8.0,0.0,7.6,0.06666666666666667,4.886666666666667,0.0
truly quality,CD-05-28-23-R09,2,0.6,False,True,2.0,0.0,7.4,0.06896551724137931,4.886666666666667,0.0
lucky phoenix,CD-05-29-23-R01,6,0.4666666666666667,True,False,4.0,0.0,5.1,0.08771929824561403,5.988888888888888,0.0
origami girl,CD-05-29-23-R01,3,0.4666666666666667,True,False,7.333333333333333,0.0,3.7,0.09615384615384616,5.988888888888888,0.0
lotsandlotsofgold,CD-05-29-23-R01,1,0.4666666666666667,True,False,4.6,0.0,0.7,0.16,5.988888888888888,0.0
merrily rush,CD-05-29-23-R01,4,0.4666666666666667,True,False,7.0,0.0,6.8,0.1,5.988888888888888,0.0
malibu smart,CD-05-29-23-R01,2,0.4666666666666667,True,False,7.0,0.0,6.4,0.175,5.988888888888888,0.0
embraceable,CD-05-29-23-R01,5,0.4666666666666667,True,False,6.0,0.0,6.5,0.09210526315789473,5.988888888888888,0.0
baytown kitty cat,CD-05-29-23-R02,2,0.06666666666666667,True,False,9.0,0.0,4.1,0.0,3.857142857142857,0.0
baytown chatterbox,CD-05-29-23-R02,7,0.06666666666666667,True,False,0.0,0.0,5.0,0.06521739130434782,3.857142857142857,0.0
gewurztraminer,CD-05-29-23-R02,1,0.06666666666666667,True,False,3.0,0.0,4.1,0.2,3.857142857142857,0.0
midnight stormy,CD-05-29-23-R02,6,0.06666666666666667,True,False,9.0,0.0,4.0,0.1,3.857142857142857,0.0
kennel club,CD-05-29-23-R02,4,0.06666666666666667,True,False,0.0,0.0,5.0,0.05555555555555555,3.857142857142857,0.0
inmydreams,CD-05-29-23-R02,5,0.06666666666666667,True,False,0.0,0.0,5.0,0.18045112781954886,3.857142857142857,0.0
five o' somewhere,CD-05-29-23-R02,3,0.06666666666666667,True,False,6.0,0.0,4.0,0.09615384615384616,3.857142857142857,0.0
chica de oro,CD-05-29-23-R03,9,0.5333333333333333,False,True,6.25,0.25,2.5,0.06521739130434782,4.745,0.0
nomadic pride,CD-05-29-23-R03,8,0.5333333333333333,False,True,5.2,0.2,0.9,0.2,4.745,0.0
wonderfull lady fr,CD-05-29-23-R03,1,0.5333333333333333,False,True,3.6,0.2,0.6,0.16666666666666666,4.745,0.2
embrace me,CD-05-29-23-R03,4,0.5333333333333333,False,True,5.8,0.2,0.6,0.19047619047619047,4.745,0.0
cloudy bay,CD-05-29-23-R03,6,0.5333333333333333,False,True,3.8,0.2,0.4,0.09210526315789473,4.745,0.0
mo shiro,CD-05-29-23-R03,2,0.5333333333333333,False,True,3.4,0.2,0.2,0.20930232558139536,4.745,0.2
shoplifter,CD-05-29-23-R03,10,0.5333333333333333,False,True,5.4,0.0,1.1,0.175,4.745,0.0
knockyoursocksoff,CD-05-29-23-R03,5,0.5333333333333333,False,True,4.4,0.0,0.2,0.09615384615384616,4.745,0.0
